publish_time,title,company,sentiment,confidence,sentence_text,strategy_note,url
2026-01-09 08:14:36,外资集体唱多中国：资金与信心双轮驱动重点关注科技创新与AI产业东方财富网,网易,正面 (利好),99.99%,首先是受益于人工智能发展和政策支持的民营企业，高盛在报告中列出中国十大民营领军企业，包括腾讯阿里巴巴宁德时代小米比亚迪美团网易美的集团恒瑞医药携程，这些企业总市值达1.7万亿美元，占到MSCI中国指数40的权重，日均成交额达75亿美元，有望进一步提升在中国股市的主导地位，类似美国的七巨头股票。,AI推理,https://finance.eastmoney.com/a/202601093613471621.html
2026-01-09 08:14:36,外资集体唱多中国：资金与信心双轮驱动重点关注科技创新与AI产业东方财富网,高盛,正面 (利好),100.00%,其次是十五五规划建议中政策支持的方向，高盛推出相关投资组合，包含21个子行业中的50只中盘股，这些股票在过去一年的总体回报率为58，未来两年每股盈利年均复合增速预计达30，投资者若能使其投资组合顺应政策趋势，有望获得显著超额收益。,AI推理,https://finance.eastmoney.com/a/202601093613471621.html
2026-01-09 08:14:36,外资集体唱多中国：资金与信心双轮驱动重点关注科技创新与AI产业东方财富网,高盛,正面 (利好),99.99%,高盛表示，所有中国上市公司的海外收入占比已从2015年的12增至目前的16，预计到2030年底将达到20，高盛筛选出的25只出海领军股票平均有34的收入来自海外，过去两年来股价上涨60，其中半数企业入选中国十大民营领军企业，凭借强大资产负债表和现金流具备规模经济和领先技术，更有能力开拓国际市场。,AI推理,https://finance.eastmoney.com/a/202601093613471621.html
2026-01-09 08:14:36,外资集体唱多中国：资金与信心双轮驱动重点关注科技创新与AI产业东方财富网,渣打银行,正面 (利好),100.00%,渣打银行预测，中国新经济领域的盈利增长将持续领先，成为驱动股市上涨的核心动力，建议重点关注中国科技健康护理和通信行业，认为这些领域将直接受益于政策支持与全球产业趋势。,AI推理,https://finance.eastmoney.com/a/202601093613471621.html
,港股科技风起，未来钱景在哪儿？串台养基方程式东方财富网,东方财富网,正面 (利好),99.99%,串台养基方程式东方财富网。,AI推理,https://finance.eastmoney.com/a/202512103587523445.html
,港股科技风起，未来钱景在哪儿？串台养基方程式东方财富网,东方财富,正面 (利好),99.99%,串台养基方程式东方财富网。,AI推理,https://finance.eastmoney.com/a/202512103587523445.html
,港股科技风起，未来钱景在哪儿？串台养基方程式东方财富网,东方财富证券,正面 (利好),99.98%,在东方财富看资讯行情，选东方财富证券一站式开户交易港股科技风起，未来钱景在哪儿？,AI推理,https://finance.eastmoney.com/a/202512103587523445.html
,港股科技风起，未来钱景在哪儿？串台养基方程式东方财富网,东方财富,正面 (利好),99.98%,在东方财富看资讯行情，选东方财富证券一站式开户交易港股科技风起，未来钱景在哪儿？,AI推理,https://finance.eastmoney.com/a/202512103587523445.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,固德威,正面 (利好),54.30%,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,东方财富网,正面 (利好),55.80%,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,固德威,正面 (利好),99.52%,专业金融数据，下一代智能终端南财投研通数据显示，1月8日，券商给予上市公司目标价共7次，按最新收盘价计算，目标价涨幅排名居前的公司有固德威海光信息中国太保，目标价涨幅分别为49.6040.2729.61，分别属于光伏设备半导体保险行业。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,南财投研通,正面 (利好),99.14%,专业金融数据，下一代智能终端南财投研通数据显示，1月8日，券商给予上市公司目标价共7次，按最新收盘价计算，目标价涨幅排名居前的公司有固德威海光信息中国太保，目标价涨幅分别为49.6040.2729.61，分别属于光伏设备半导体保险行业。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,海光信息,正面 (利好),99.59%,专业金融数据，下一代智能终端南财投研通数据显示，1月8日，券商给予上市公司目标价共7次，按最新收盘价计算，目标价涨幅排名居前的公司有固德威海光信息中国太保，目标价涨幅分别为49.6040.2729.61，分别属于光伏设备半导体保险行业。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,中国太保,正面 (利好),99.26%,专业金融数据，下一代智能终端南财投研通数据显示，1月8日，券商给予上市公司目标价共7次，按最新收盘价计算，目标价涨幅排名居前的公司有固德威海光信息中国太保，目标价涨幅分别为49.6040.2729.61，分别属于光伏设备半导体保险行业。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,精工钢构,正面 (利好),99.95%,从券商推荐家数来看，1月8日有30家上市公司得到券商推荐，其中精工钢构海伦哲中国化学各获得1家推荐。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,海伦哲,正面 (利好),99.96%,从券商推荐家数来看，1月8日有30家上市公司得到券商推荐，其中精工钢构海伦哲中国化学各获得1家推荐。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,中国化学,正面 (利好),99.93%,从券商推荐家数来看，1月8日有30家上市公司得到券商推荐，其中精工钢构海伦哲中国化学各获得1家推荐。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,全志科技,正面 (利好),99.84%,评级调高方面，1月8日，券商调高上市公司评级达到1家次，中邮证券对全志科技的评级从增持调高至买入。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,中邮证券,正面 (利好),99.84%,评级调高方面，1月8日，券商调高上市公司评级达到1家次，中邮证券对全志科技的评级从增持调高至买入。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,天风证券,正面 (利好),77.23%,评级调低方面，1月8日，券商调低上市公司评级达到2家次，天风证券对海峡股份的评级从买入调低至增持，东北证券对三花智控的评级从买入调低至增持。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,东北证券,正面 (利好),78.18%,评级调低方面，1月8日，券商调低上市公司评级达到2家次，天风证券对海峡股份的评级从买入调低至增持，东北证券对三花智控的评级从买入调低至增持。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,晨光,正面 (利好),90.67%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,山西证券,正面 (利好),92.39%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,海安集团,正面 (利好),91.04%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,巨力,正面 (利好),92.04%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,东北证券,正面 (利好),93.85%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,华源证券,正面 (利好),91.70%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,中信证券,正面 (利好),93.72%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,神驰,正面 (利好),92.66%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,锦华新材,正面 (利好),91.98%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 17:59:35,固德威目标价涨幅超49三花智控评级被调低丨券商评级观察东方财富网,平安证券,正面 (利好),91.46%,首次覆盖方面，1月8日券商共给出了7次首次覆盖，其中巨力索具获得东北证券给予增持评级，神驰机电获得中信证券给予买入评级，晨光股份获得平安证券给予推荐评级，锦华新材获得华源证券给予增持评级，海安集团获得山西证券给予买入评级。,AI推理,https://finance.eastmoney.com/a/202601093613696027.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,东方财富网,正面 (利好),99.44%,商业航天再迎利好机构关注的核心标的出炉东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,东方财富,正面 (利好),99.09%,商业航天再迎利好机构关注的核心标的出炉东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,中科宇航,正面 (利好),99.93%,具体而言，在运载火箭方面，规划提出，聚焦攻关可重复使用火箭技术，推动南沙中科宇航液体火箭总装测试基地建设和黄埔星河动力火箭总装基地尽快落地，研发大推力可复用液体火箭，打造低成本高密度的航天发射能力。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,星河动力,正面 (利好),99.92%,具体而言，在运载火箭方面，规划提出，聚焦攻关可重复使用火箭技术，推动南沙中科宇航液体火箭总装测试基地建设和黄埔星河动力火箭总装基地尽快落地，研发大推力可复用液体火箭，打造低成本高密度的航天发射能力。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,蓝箭航天,正面 (利好),99.99%,在资本端，上交所去年底发布商业火箭企业上市新规，蓝箭航天科创板IPO已获受理，拟募资75亿元。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,中科宇航,正面 (利好),99.86%,星河动力中科宇航等商业火箭公司均于去年下半年完成IPO辅导备案，集体冲刺资本市场。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,星河动力,正面 (利好),99.85%,星河动力中科宇航等商业火箭公司均于去年下半年完成IPO辅导备案，集体冲刺资本市场。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,中信建投,正面 (利好),99.98%,中信建投研报指出，当前商业航天产业在国家政策支持和产业技术突破共同助力下，有望进入新纪元，建议持续关注商业航天领域相关投资机会。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,开源证券,正面 (利好),99.98%,开源证券也表示，2026年，国内商业航天有望迎来政策技术资本三重共振，值得高度期待。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,招商证券,正面 (利好),99.98%,招商证券认为，在政策支持，以及卫星规模化制造可重复使用火箭等核心技术突破的双重赋能下，行业进入快速发展期，产业链上下游龙头企业营收稳步增长订单储备充足，长期成长空间广阔。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,国海证券,正面 (利好),99.94%,国海证券的观点是，商业航天产业化加速，有望带动太空产业发展，从而催生太空能源需求，打开太空光伏太空算力等新兴市场。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,国金证券,正面 (利好),99.48%,国金证券表示。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,东方证券,正面 (利好),99.96%,东方证券研报认为，随着未来政策不断支持技术加速迭代火箭产能释放带来的供给端支持，我国火箭数量及发射次数有望迎来跨越式增长。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,中航成飞,正面 (利好),99.86%,多只概念股频获机构调研东方财富概念板块显示，目前A股市场共250股涉及商业航天概念，合计总市值5.06万亿元，中航成飞总市值居首，中国卫通金风科技中国卫星体量均超千亿元。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,金风科技,正面 (利好),99.91%,多只概念股频获机构调研东方财富概念板块显示，目前A股市场共250股涉及商业航天概念，合计总市值5.06万亿元，中航成飞总市值居首，中国卫通金风科技中国卫星体量均超千亿元。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,中国卫通,正面 (利好),99.88%,多只概念股频获机构调研东方财富概念板块显示，目前A股市场共250股涉及商业航天概念，合计总市值5.06万亿元，中航成飞总市值居首，中国卫通金风科技中国卫星体量均超千亿元。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,东方财富,正面 (利好),99.91%,多只概念股频获机构调研东方财富概念板块显示，目前A股市场共250股涉及商业航天概念，合计总市值5.06万亿元，中航成飞总市值居首，中国卫通金风科技中国卫星体量均超千亿元。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,雷科防务,正面 (利好),99.96%,多达91股股价翻倍，北交所上市公司星图测控以约1782的累计涨幅居首，飞沃科技顺灏股份股价均涨超6倍，超捷股份斯瑞新材航天发展雷科防务等8股区间涨幅均在3倍至5倍之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,飞沃,正面 (利好),99.90%,多达91股股价翻倍，北交所上市公司星图测控以约1782的累计涨幅居首，飞沃科技顺灏股份股价均涨超6倍，超捷股份斯瑞新材航天发展雷科防务等8股区间涨幅均在3倍至5倍之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,斯瑞新材,正面 (利好),99.94%,多达91股股价翻倍，北交所上市公司星图测控以约1782的累计涨幅居首，飞沃科技顺灏股份股价均涨超6倍，超捷股份斯瑞新材航天发展雷科防务等8股区间涨幅均在3倍至5倍之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,航天发展,正面 (利好),99.94%,多达91股股价翻倍，北交所上市公司星图测控以约1782的累计涨幅居首，飞沃科技顺灏股份股价均涨超6倍，超捷股份斯瑞新材航天发展雷科防务等8股区间涨幅均在3倍至5倍之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,北交所,正面 (利好),99.94%,多达91股股价翻倍，北交所上市公司星图测控以约1782的累计涨幅居首，飞沃科技顺灏股份股价均涨超6倍，超捷股份斯瑞新材航天发展雷科防务等8股区间涨幅均在3倍至5倍之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,信维通信,正面 (利好),99.84%,其中，信维通信本周获融资客大举抢筹超12亿元，公司本周累涨22.90；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,航天动力,正面 (利好),98.93%,航天发展西部材料航天动力分别获融资净买入8.09亿6.51亿和5.57亿元；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,西部材料,正面 (利好),98.75%,航天发展西部材料航天动力分别获融资净买入8.09亿6.51亿和5.57亿元；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,航天发展,正面 (利好),98.54%,航天发展西部材料航天动力分别获融资净买入8.09亿6.51亿和5.57亿元；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,金风科技,正面 (利好),99.35%,因旗下江瀚资产持股蓝箭航天，金风科技走出三连板，公司本周获杠杆资金加仓3.82亿元；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,江瀚资产,正面 (利好),99.26%,因旗下江瀚资产持股蓝箭航天，金风科技走出三连板，公司本周获杠杆资金加仓3.82亿元；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,蓝箭航天,正面 (利好),99.44%,因旗下江瀚资产持股蓝箭航天，金风科技走出三连板，公司本周获杠杆资金加仓3.82亿元；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,通宇通讯,正面 (利好),99.45%,中科星图通宇通讯航天电器星环科技等14股的融资净买额均在2亿至4亿元之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,航天电器,正面 (利好),99.28%,中科星图通宇通讯航天电器星环科技等14股的融资净买额均在2亿至4亿元之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,星环科技,正面 (利好),98.60%,中科星图通宇通讯航天电器星环科技等14股的融资净买额均在2亿至4亿元之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,中科星图,正面 (利好),99.17%,中科星图通宇通讯航天电器星环科技等14股的融资净买额均在2亿至4亿元之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,Choice,正面 (利好),99.20%,东方财富Choice数据显示，近三个月来，31只商业航天概念股获得3次以上机构调研。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,东方财富,正面 (利好),99.49%,东方财富Choice数据显示，近三个月来，31只商业航天概念股获得3次以上机构调研。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,国机,正面 (利好),97.22%,国机精工金风科技分别获16次和13次机构调研；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,金风科技,正面 (利好),96.70%,国机精工金风科技分别获16次和13次机构调研；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,国机精工,正面 (利好),96.95%,国机精工金风科技分别获16次和13次机构调研；,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,通宇通讯,正面 (利好),97.23%,通宇通讯广联航空斯瑞新材太力科技等9股的机构调研频次均在5至10次之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,太力科技,正面 (利好),96.88%,通宇通讯广联航空斯瑞新材太力科技等9股的机构调研频次均在5至10次之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,斯瑞新材,正面 (利好),96.47%,通宇通讯广联航空斯瑞新材太力科技等9股的机构调研频次均在5至10次之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,广联航空,正面 (利好),95.49%,通宇通讯广联航空斯瑞新材太力科技等9股的机构调研频次均在5至10次之间。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,国机,正面 (利好),99.99%,国机精工下属轴研所是我国航天航空舰船和核工业等领域配套轴承的主要研制单位，已圆满完成中国航天发展史上具有里程碑意义的东方红长征神舟嫦娥天问等航天工程配套任务，航天领域特种轴承重点产品配套率90以上。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,航天发展,正面 (利好),99.99%,国机精工下属轴研所是我国航天航空舰船和核工业等领域配套轴承的主要研制单位，已圆满完成中国航天发展史上具有里程碑意义的东方红长征神舟嫦娥天问等航天工程配套任务，航天领域特种轴承重点产品配套率90以上。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,国机精工,正面 (利好),99.99%,国机精工下属轴研所是我国航天航空舰船和核工业等领域配套轴承的主要研制单位，已圆满完成中国航天发展史上具有里程碑意义的东方红长征神舟嫦娥天问等航天工程配套任务，航天领域特种轴承重点产品配套率90以上。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,金风科技,正面 (利好),99.56%,三连板的金风科技本周涨幅高达42.35。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,金风科技,正面 (利好),99.41%,近日，蓝箭航天科创板IPO获受理，正式冲刺商业航天第一股，其招股书显示，金风科技旗下江瀚资产持有蓝箭航天4.14股权，为该公司第六大股东。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,江瀚资产,正面 (利好),99.56%,近日，蓝箭航天科创板IPO获受理，正式冲刺商业航天第一股，其招股书显示，金风科技旗下江瀚资产持有蓝箭航天4.14股权，为该公司第六大股东。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
2026-01-09 08:35:09,广州大动作！商业航天再迎利好机构关注的核心标的出炉东方财富网,蓝箭航天,正面 (利好),99.05%,近日，蓝箭航天科创板IPO获受理，正式冲刺商业航天第一股，其招股书显示，金风科技旗下江瀚资产持有蓝箭航天4.14股权，为该公司第六大股东。,AI推理,https://finance.eastmoney.com/a/202601093613507493.html
,冰火两重天！英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网,英伟达,正面 (利好),93.48%,英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613301360.html
,冰火两重天！英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网,东方财富网,正面 (利好),92.58%,英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613301360.html
,冰火两重天！英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网,苹果,正面 (利好),95.34%,英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网。,AI推理,https://finance.eastmoney.com/a/202601093613301360.html
,冰火两重天！英伟达跌超2苹果七连阴拖累纳指军工股受特朗普言论提振走强东方财富网,英伟达,正面 (利好),99.83%,专业金融数据，下一代智能终端英伟达甲骨文等AI龙头回调特朗普推动军费扩张，国防股集体拉升投资者等待12月非农就业报告及美联储主席继任人选美股周四走势分化，道琼斯工业指数延续升势并逼近5万点关口，而以科技股为主的纳斯达克指数承压回落。,AI推理,https://finance.eastmoney.com/a/202601093613301360.html
